city,locality_standard,location_raw,bhk,bhk_category,total_sqft_clean,sqft_parse_method,size_bucket,bath,balcony,price_lakhs,price_inr,price_per_sqft,area_type,availability_bucket,age_bucket,quality_flag,quality_flag_detail,locality_tier
Bengaluru,Kengeri,Kengeri,3.0,3 BHK,1540.0,plain,1500-2500 sqft,2.0,3.0,64.0,6400000.0,4155.8441558441555,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Thanisandra,Thanisandra,3.0,3 BHK,1436.0,plain,1000-1500 sqft,3.0,1.0,74.75,7475000.0,5205.431754874652,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Malleshwaram,Malleshwaram,2.0,2 BHK,1100.0,plain,1000-1500 sqft,2.0,2.0,75.0,7500000.0,6818.181818181818,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Hennur Road,Hennur Road,2.0,2 BHK,276.0,plain,<500 sqft,3.0,3.0,23.0,2300000.0,8333.333333333334,Plot  Area,Ready to move,Not available in source data,Suspicious,Suspicious:sqft_per_bhk_below_150,Tier 2 - Mid-market
Bengaluru,Thanisandra,Thanisandra,3.0,3 BHK,1427.0,plain,1000-1500 sqft,3.0,2.0,120.0,12000000.0,8409.250175192712,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Akshaya Nagar,Akshaya Nagar,3.0,3 BHK,2061.0,plain,1500-2500 sqft,3.0,1.0,200.0,20000000.0,9704.02717127608,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Hebbal,Hebbal,4.0,4 BHK,5611.5,range_midpoint,2500+ sqft,4.0,0.0,477.0,47700000.0,8500.400962309543,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Shampura,Shampura,4.0,4 BHK,2650.0,plain,2500+ sqft,4.0,2.0,150.0,15000000.0,5660.377358490566,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Devanahalli,Devanahalli,3.0,3 BHK,1282.0,plain,1000-1500 sqft,2.0,2.0,68.52,6852000.0,5344.773790951638,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Kadugodi,Kadugodi,2.0,2 BHK,1050.0,plain,1000-1500 sqft,2.0,1.0,34.0,3400000.0,3238.095238095238,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,LB Shastri Nagar,LB Shastri Nagar,3.0,3 BHK,1600.0,plain,1500-2500 sqft,3.0,2.0,65.0,6500000.0,4062.5,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Vajarahalli,Vajarahalli,2.0,2 BHK,945.0,plain,500-1000 sqft,2.0,1.0,54.0,5400000.0,5714.285714285715,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Hormavu,Hormavu,2.0,2 BHK,1500.0,plain,1500-2500 sqft,2.0,1.0,78.0,7800000.0,5200.0,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Vishwapriya Layout,Vishwapriya Layout,7.0,5+ BHK,950.0,plain,500-1000 sqft,7.0,0.0,115.0,11500000.0,12105.263157894737,Plot  Area,Ready to move,Not available in source data,Suspicious,Suspicious:sqft_per_bhk_below_150,Tier 3 - Value
Bengaluru,Peenya,Peenya,3.0,3 BHK,1870.0,plain,1500-2500 sqft,3.0,3.0,110.0,11000000.0,5882.35294117647,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Sarjapur,Sarjapur,3.0,3 BHK,1600.0,plain,1500-2500 sqft,3.0,1.0,75.0,7500000.0,4687.5,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Electronic City,Electronic City,2.0,2 BHK,880.0,plain,500-1000 sqft,1.0,1.0,16.5,1650000.0,1875.0,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Ramaswamy Palya - Kammanahalli Main Road,Ramaswamy Palya - Kammanahalli Main Road,4.0,4 BHK,1200.0,plain,1000-1500 sqft,4.0,0.0,210.0,21000000.0,17500.0,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Kudlu Gate,Kudlu Gate,3.0,3 BHK,1535.0,plain,1500-2500 sqft,3.0,2.0,83.0,8300000.0,5407.166123778502,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Kanakpura Road,Kanakpura Road,2.0,2 BHK,950.0,plain,500-1000 sqft,2.0,1.0,57.0,5700000.0,6000.0,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Devanahalli,Devanahalli,2.0,2 BHK,1360.0,plain,1000-1500 sqft,2.0,1.0,65.0,6500000.0,4779.411764705882,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,8th Phase JP Nagar,8th Phase JP Nagar,2.0,2 BHK,1073.5,range_midpoint,1000-1500 sqft,2.0,0.0,54.005,5400500.0,5030.740568234746,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Bommasandra Industrial Area,Bommasandra Industrial Area,3.0,3 BHK,1280.0,plain,1000-1500 sqft,3.0,1.0,50.4,5040000.0,3937.5,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Chandra Layout,Chandra Layout,3.0,3 BHK,1260.0,plain,1000-1500 sqft,2.0,2.0,85.05,8505000.0,6750.0,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Hennur Road,Hennur Road,8.0,5+ BHK,5000.0,plain,2500+ sqft,8.0,,250.0,25000000.0,5000.0,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Yelahanka,Yelahanka,5.0,5+ BHK,3050.0,plain,2500+ sqft,5.0,1.0,213.0,21300000.0,6983.606557377049,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Kasavanhalli,Kasavanhalli,3.0,3 BHK,1563.05,plain,1500-2500 sqft,3.0,1.0,105.0,10500000.0,6717.635392341896,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,ISRO Layout,ISRO Layout,2.0,2 BHK,1000.0,plain,1000-1500 sqft,2.0,1.0,60.0,6000000.0,6000.0,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Anandapura,Anandapura,2.0,2 BHK,1167.0,plain,1000-1500 sqft,2.0,1.0,43.76,4376000.0,3749.7857754927163,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Vishveshwarya Layout,Vishveshwarya Layout,7.0,5+ BHK,4000.0,plain,2500+ sqft,7.0,2.0,225.0,22500000.0,5625.0,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Kothanur,Kothanur,3.0,3 BHK,1828.0,plain,1500-2500 sqft,3.0,,110.0,11000000.0,6017.505470459519,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Kengeri Satellite Town,Kengeri Satellite Town,2.0,2 BHK,890.0,plain,500-1000 sqft,2.0,1.0,35.0,3500000.0,3932.5842696629215,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Basavanapura,Basavanapura,3.0,3 BHK,1612.0,plain,1500-2500 sqft,3.0,3.0,46.74,4674000.0,2899.5037220843674,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Dinnur,Dinnur,6.0,5+ BHK,1034.0,plain,1000-1500 sqft,5.0,,185.0,18500000.0,17891.682785299807,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Mysore Road,Mysore Road,3.0,3 BHK,1710.0,plain,1500-2500 sqft,4.0,2.0,91.31,9131000.0,5339.766081871345,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Kannamangala,Kannamangala,2.0,2 BHK,957.0,plain,500-1000 sqft,2.0,1.0,58.0,5800000.0,6060.606060606061,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Devarachikkanahalli,Devarachikkanahalli,3.0,3 BHK,1250.0,plain,1000-1500 sqft,2.0,3.0,44.0,4400000.0,3520.0,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Sanjeevini Nagar,Sanjeevini Nagar,3.0,3 BHK,2795.0,plain,2500+ sqft,4.0,,235.0,23500000.0,8407.871198568873,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Hulimavu,Hulimavu,2.0,2 BHK,1125.0,plain,1000-1500 sqft,2.0,2.0,50.0,5000000.0,4444.444444444444,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Electronic City Phase II,Electronic City Phase II,2.0,2 BHK,1020.0,plain,1000-1500 sqft,2.0,1.0,30.6,3060000.0,3000.0,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Kalena Agrahara,Kalena Agrahara,2.0,2 BHK,1200.0,plain,1000-1500 sqft,2.0,2.0,50.0,5000000.0,4166.666666666667,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Thanisandra,Thanisandra,3.0,3 BHK,1735.0,plain,1500-2500 sqft,3.0,3.0,135.0,13500000.0,7780.979827089337,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Thanisandra,Thanisandra,3.0,3 BHK,2050.0,plain,1500-2500 sqft,3.0,1.0,145.0,14500000.0,7073.170731707317,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Mahalakshmi Layout,Mahalakshmi Layout,4.0,4 BHK,3750.0,plain,2500+ sqft,4.0,0.0,760.0,76000000.0,20266.666666666668,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Yarandahalli,Yarandahalli,3.0,3 BHK,1350.0,plain,1000-1500 sqft,2.0,3.0,48.0,4800000.0,3555.5555555555557,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Hosa Road,Hosa Road,2.0,2 BHK,1063.0,plain,1000-1500 sqft,2.0,1.0,32.0,3200000.0,3010.348071495767,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Keshava Nagar,Keshava Nagar,3.0,3 BHK,1904.0,plain,1500-2500 sqft,3.0,1.0,150.0,15000000.0,7878.151260504202,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Whitefield,Whitefield,4.0,4 BHK,4200.0,plain,2500+ sqft,4.0,2.0,420.0,42000000.0,10000.0,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,RMV Extension,RMV Extension,3.0,3 BHK,2000.0,plain,1500-2500 sqft,3.0,1.0,175.0,17500000.0,8750.0,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Sarjapur,Sarjapur,2.0,2 BHK,1242.5,range_midpoint,1000-1500 sqft,2.0,0.0,43.49,4349000.0,3500.201207243461,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Tejaswini Nagar,Tejaswini Nagar,3.0,3 BHK,1425.0,plain,1000-1500 sqft,2.0,2.0,75.0,7500000.0,5263.1578947368425,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Electronic City,Electronic City,3.0,3 BHK,1500.0,plain,1500-2500 sqft,2.0,1.0,64.5,6450000.0,4300.0,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Electronic City,Electronic City,2.0,2 BHK,1060.0,plain,1000-1500 sqft,2.0,1.0,60.0,6000000.0,5660.377358490566,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Jai Bheema Nagar,Jai Bheema Nagar,3.0,3 BHK,1470.0,plain,1000-1500 sqft,2.0,2.0,70.0,7000000.0,4761.9047619047615,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Kothnur Narayanapura,Kothnur Narayanapura,6.0,5+ BHK,1300.0,plain,1000-1500 sqft,6.0,0.0,99.0,9900000.0,7615.384615384615,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Attibele,Attibele,1.0,1 BHK,450.0,plain,<500 sqft,1.0,1.0,11.0,1100000.0,2444.4444444444443,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Electronic City,Electronic City,2.0,2 BHK,1152.0,plain,1000-1500 sqft,2.0,1.0,64.5,6450000.0,5598.958333333333,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Electronic City,Electronic City,3.0,3 BHK,1350.0,plain,1000-1500 sqft,2.0,1.0,56.0,5600000.0,4148.148148148148,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,CV Raman Nagar,CV Raman Nagar,3.0,3 BHK,1550.0,plain,1500-2500 sqft,3.0,3.0,65.0,6500000.0,4193.548387096775,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Chikka Tirupathi,CHIKKATIRUPATHI,3.0,3 BHK,1500.0,plain,1500-2500 sqft,3.0,2.0,100.0,10000000.0,6666.666666666667,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Kumaraswami Layout,Kumaraswami Layout,5.0,5+ BHK,600.0,plain,500-1000 sqft,3.0,2.0,85.0,8500000.0,14166.666666666666,Plot  Area,Ready to move,Not available in source data,Suspicious,Suspicious:sqft_per_bhk_below_150,Tier 1 - Premium
Bengaluru,Nagavara,Nagavara,1.0,1 BHK,400.0,plain,<500 sqft,1.0,0.0,14.0,1400000.0,3500.0,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Malleshwaram,Malleshwaram,1.0,1 BHK,705.0,plain,500-1000 sqft,1.0,2.0,67.0,6700000.0,9503.54609929078,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Electronic City,Electronic City,2.0,2 BHK,770.0,plain,500-1000 sqft,1.0,1.0,36.0,3600000.0,4675.324675324675,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Hulimavu,Hulimavu,2.0,2 BHK,1242.0,plain,1000-1500 sqft,2.0,3.0,51.0,5100000.0,4106.280193236715,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Hebbal Kempapura,Hebbal Kempapura,3.0,3 BHK,1700.0,plain,1500-2500 sqft,3.0,2.0,155.0,15500000.0,9117.64705882353,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Thanisandra,Thanisandra,3.0,3 BHK,2144.0,plain,1500-2500 sqft,3.0,2.0,145.0,14500000.0,6763.059701492537,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Vijayanagar,Vijayanagar,3.0,3 BHK,1704.0,plain,1500-2500 sqft,3.0,2.0,110.0,11000000.0,6455.399061032864,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Electronic City,Electronic City,2.0,2 BHK,1070.0,plain,1000-1500 sqft,2.0,1.0,52.0,5200000.0,4859.813084112149,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,8th block Koramangala,8th block Koramangala,3.0,3 BHK,1846.0,plain,1500-2500 sqft,3.0,2.0,300.0,30000000.0,16251.354279523293,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Jakkuru Layout,Jakkuru Layout,2.0,2 BHK,1340.0,plain,1000-1500 sqft,2.0,2.0,55.7,5570000.0,4156.7164179104475,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Electronic City,Electronic City,2.0,2 BHK,1025.0,plain,1000-1500 sqft,2.0,1.0,46.0,4600000.0,4487.804878048781,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,KR Puram,KR Puram,2.0,2 BHK,1277.5,range_midpoint,1000-1500 sqft,2.0,0.0,56.8,5680000.0,4446.183953033268,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Marathahalli,Marathahalli,2.0,2 BHK,1200.0,plain,1000-1500 sqft,2.0,2.0,52.0,5200000.0,4333.333333333333,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Kanakpura Road,Kanakpura Road,4.0,4 BHK,2250.0,plain,1500-2500 sqft,4.0,1.0,110.0,11000000.0,4888.888888888889,Built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Pattandur Agrahara,Pattandur Agrahara,3.0,3 BHK,1550.0,plain,1500-2500 sqft,2.0,3.0,80.0,8000000.0,5161.290322580645,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Bellandur,Bellandur,4.0,4 BHK,1200.0,plain,1000-1500 sqft,5.0,,325.0,32500000.0,27083.333333333332,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Ejipura,Ejipura,7.0,5+ BHK,1800.0,plain,1500-2500 sqft,7.0,1.0,250.0,25000000.0,13888.888888888889,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Marathahalli,Marathahalli,2.0,2 BHK,1200.0,plain,1000-1500 sqft,2.0,2.0,60.0,6000000.0,5000.0,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Yelahanka,Yelahanka,2.0,2 BHK,1327.0,plain,1000-1500 sqft,2.0,2.0,98.0,9800000.0,7385.079125847777,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Kothanur,Kothanur,2.0,2 BHK,1186.0,plain,1000-1500 sqft,2.0,2.0,58.0,5800000.0,4890.387858347386,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,MS Pallya,MS Pallya,3.0,3 BHK,1783.0,plain,1500-2500 sqft,3.0,1.0,115.0,11500000.0,6449.8037016264725,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,HSR Layout,HSR Layout,3.0,3 BHK,1400.0,plain,1000-1500 sqft,3.0,2.0,56.0,5600000.0,4000.0,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Nagasandra,Nagasandra,2.0,2 BHK,980.0,plain,500-1000 sqft,2.0,1.0,48.0,4800000.0,4897.959183673469,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,EPIP Zone,EPIP Zone,2.0,2 BHK,1285.0,plain,1000-1500 sqft,2.0,2.0,82.0,8200000.0,6381.322957198444,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Langford Town,Langford Town,3.0,3 BHK,912.0,plain,500-1000 sqft,2.0,1.0,70.0,7000000.0,7675.438596491228,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Whitefield,Whitefield,2.0,2 BHK,1225.0,plain,1000-1500 sqft,2.0,2.0,47.6,4760000.0,3885.714285714286,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Whitefield,Whitefield,2.0,2 BHK,1075.0,plain,1000-1500 sqft,2.0,1.0,53.0,5300000.0,4930.232558139535,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Kadugodi,Kadugodi,3.0,3 BHK,1260.0,plain,1000-1500 sqft,2.0,2.0,54.0,5400000.0,4285.714285714285,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Yelahanka,Yelahanka,3.0,3 BHK,1282.0,plain,1000-1500 sqft,2.0,2.0,48.7,4870000.0,3798.751950078003,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Kogilu,Kogilu,3.0,3 BHK,1909.0,plain,1500-2500 sqft,3.0,2.0,88.0,8800000.0,4609.743321110529,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Panathur,Panathur,2.0,2 BHK,1359.0,plain,1000-1500 sqft,2.0,1.0,87.0,8700000.0,6401.766004415011,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Nagondanahalli,Nagondanahalli,2.0,2 BHK,1207.0,plain,1000-1500 sqft,2.0,2.0,43.5,4350000.0,3603.976801988401,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Padmanabhanagar,Padmanabhanagar,4.0,4 BHK,1736.0,plain,1500-2500 sqft,6.0,0.0,190.0,19000000.0,10944.700460829494,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,1st Block Jayanagar,1st Block Jayanagar,4.0,4 BHK,2850.0,plain,2500+ sqft,4.0,1.0,428.0,42800000.0,15017.543859649122,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Kammasandra,Kammasandra,3.0,3 BHK,1595.0,plain,1500-2500 sqft,3.0,2.0,65.0,6500000.0,4075.2351097178685,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,"Off Sarjapur Road,","Off Sarjapur Road,",3.0,3 BHK,1798.0,plain,1500-2500 sqft,3.0,2.0,89.0,8900000.0,4949.944382647386,Built-up  Area,Under construction,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
